"dep";"jour";"incid_hosp";"incid_rea";"incid_dc";"incid_rad"
"02";2021-01-20;37;6;9;28
"02";2021-01-21;33;2;1;7
"02";2021-01-22;24;2;6;10
"02";2021-01-23;11;0;3;9
"02";2021-01-24;6;0;0;3
"02";2021-01-25;16;3;13;12
"02";2021-01-26;43;7;9;17
"02";2021-01-27;19;2;5;15
"02";2021-01-28;35;5;7;22
"02";2021-01-29;8;2;4;10
"02";2021-01-30;30;3;6;17
"02";2021-01-31;1;0;0;1
"02";2021-02-01;26;1;9;9
"02";2021-02-02;39;8;13;28
"02";2021-02-03;45;0;6;27
"02";2021-02-04;16;1;4;16
"02";2021-02-05;12;0;3;25
"02";2021-02-06;6;1;3;10
"02";2021-02-07;12;1;4;21
"02";2021-02-08;29;6;8;7
"02";2021-02-09;23;2;6;25
"02";2021-02-10;13;0;1;35
"02";2021-02-11;23;4;5;29
"02";2021-02-12;18;2;1;13
"02";2021-02-13;17;2;1;14
"02";2021-02-14;6;0;1;0
"02";2021-02-15;13;2;7;9
"02";2021-02-16;21;3;1;21
"02";2021-02-17;16;2;6;24
"02";2021-02-18;13;2;4;19
"02";2021-02-19;16;1;3;9
"02";2021-02-20;24;3;3;21
"02";2021-02-21;3;1;0;1
"02";2021-02-22;24;3;6;15
"02";2021-02-23;20;1;7;15
"02";2021-02-24;22;1;1;18
"02";2021-02-25;38;14;6;28
"02";2021-02-26;7;0;1;13
"02";2021-02-27;0;0;0;2
"02";2021-02-28;0;0;0;0
"02";2021-03-01;27;5;10;27
"02";2021-03-02;31;5;1;8
"02";2021-03-03;20;2;8;16
"02";2021-03-04;8;0;1;7
"02";2021-03-05;13;1;2;19
"02";2021-03-06;36;11;7;12
"02";2021-03-07;13;0;1;0
"02";2021-03-08;6;5;3;8
"02";2021-03-09;23;3;3;21
"02";2021-03-10;19;0;2;15
"02";2021-03-11;13;1;1;22
"02";2021-03-12;20;2;7;10
"02";2021-03-13;7;1;0;12
"02";2021-03-14;8;2;0;0
"02";2021-03-15;23;6;7;6
"02";2021-03-16;19;5;8;32
"02";2021-03-17;15;0;1;7
"02";2021-03-18;28;3;4;29
"02";2021-03-19;17;5;6;17
"02";2021-03-20;25;3;7;20
"02";2021-03-21;4;2;1;1
"02";2021-03-22;13;4;3;5
"02";2021-03-23;35;5;4;21
"02";2021-03-24;28;4;0;17
"02";2021-03-25;18;1;3;7
"02";2021-03-26;20;10;5;21
"02";2021-03-27;7;0;0;2
"02";2021-03-28;6;0;2;3
"02";2021-03-29;27;5;7;17
"02";2021-03-30;32;12;8;22
"02";2021-03-31;25;7;2;17
"02";2021-04-01;35;4;2;22
"02";2021-04-02;19;5;5;22
"02";2021-04-03;40;6;6;30
"02";2021-04-04;9;1;2;9
"02";2021-04-05;9;1;3;0
"02";2021-04-06;25;5;3;12
"02";2021-04-07;48;4;5;36
"02";2021-04-08;12;3;6;19
"02";2021-04-09;30;7;7;32
"02";2021-04-10;6;0;1;13
"02";2021-04-11;8;0;3;1
"02";2021-04-12;11;1;3;8
"02";2021-04-13;36;9;4;18
"02";2021-04-14;30;5;9;28
"02";2021-04-15;39;7;5;14
"02";2021-04-16;26;3;6;16
"02";2021-04-17;7;2;0;14
"02";2021-04-18;10;4;2;4
"02";2021-04-19;20;5;4;15
"02";2021-04-20;29;7;9;19
"02";2021-04-21;11;3;5;14
"02";2021-04-22;12;3;5;19
"02";2021-04-23;54;8;11;37
"02";2021-04-24;16;2;1;13
"02";2021-04-25;7;0;2;1
"02";2021-04-26;22;5;12;14
"02";2021-04-27;23;7;8;34
"02";2021-04-28;19;5;2;25
"02";2021-04-29;8;4;2;14
"02";2021-04-30;8;2;2;10
"02";2021-05-01;15;2;6;23
"02";2021-05-02;5;0;2;3
"02";2021-05-03;19;6;3;9
"02";2021-05-04;25;2;4;17
"02";2021-05-05;15;2;2;19
"02";2021-05-06;18;2;3;19
"02";2021-05-07;10;2;2;19
"02";2021-05-08;19;7;2;16
"02";2021-05-09;5;2;2;2
"02";2021-05-10;13;1;3;14
"02";2021-05-11;11;2;3;10
"02";2021-05-12;10;7;5;29
"02";2021-05-13;20;3;0;0
"02";2021-05-14;3;1;1;12
"02";2021-05-15;1;0;0;2
"02";2021-05-16;15;3;8;7
"02";2021-05-17;1;0;2;10
"02";2021-05-18;44;3;4;42
"02";2021-05-19;7;1;2;19
"02";2021-05-20;13;3;1;21
"02";2021-05-21;18;5;1;17
"02";2021-05-22;3;0;0;1
"02";2021-05-23;5;2;3;10
"02";2021-05-24;2;1;0;0
"02";2021-05-25;11;1;5;10
"02";2021-05-26;7;4;0;15
"02";2021-05-27;6;3;3;10
"02";2021-05-28;4;0;0;14
"02";2021-05-29;5;2;1;15
"02";2021-05-30;1;0;1;2
"02";2021-05-31;6;2;1;4
"02";2021-06-01;5;0;1;9
"02";2021-06-02;6;2;0;13
"02";2021-06-03;4;0;0;5
"02";2021-06-04;3;1;2;8
"02";2021-06-05;1;2;0;3
"02";2021-06-06;8;2;0;6
"02";2021-06-07;1;0;1;3
"02";2021-06-08;2;2;1;2
"02";2021-06-09;10;3;4;14
"02";2021-06-10;7;1;0;10
"02";2021-06-11;2;0;1;12
"02";2021-06-12;1;0;0;3
"02";2021-06-13;1;0;0;1
"02";2021-06-14;1;0;1;3
"02";2021-06-15;2;0;2;12
"02";2021-06-16;0;0;0;2
"02";2021-06-17;1;0;0;2
"02";2021-06-18;6;1;1;13
"02";2021-06-19;1;0;1;2
"02";2021-06-20;1;0;0;2
"02";2021-06-21;0;0;1;2
"02";2021-06-22;3;1;0;6
"02";2021-06-23;0;0;0;2
"02";2021-06-24;1;0;1;6
"02";2021-06-25;0;0;0;4
"02";2021-06-26;0;0;0;2
"02";2021-06-27;0;0;0;0
"02";2021-06-28;0;0;0;3
"02";2021-06-29;0;0;0;2
"03";2020-03-19;2;0;0;6
"03";2020-03-20;4;0;0;3
"03";2020-03-21;4;0;0;1
"03";2020-03-22;1;0;0;2
"03";2020-03-23;11;0;1;4
"03";2020-03-24;1;0;0;0
"03";2020-03-25;6;0;0;4
"03";2020-03-26;10;1;1;6
"03";2020-03-27;6;1;2;1
"03";2020-03-28;7;0;0;4
"03";2020-03-29;3;3;0;1
"03";2020-03-30;14;4;0;6
"03";2020-03-31;5;1;1;3
"03";2020-04-01;9;1;0;7
"03";2020-04-02;5;3;1;6
"03";2020-04-03;5;0;1;1
"03";2020-04-04;6;0;0;2
"03";2020-04-05;5;3;1;4
"03";2020-04-06;6;1;0;2
"03";2020-04-07;5;0;0;4
"03";2020-04-08;9;2;2;2
"03";2020-04-09;3;1;0;0
"03";2020-04-10;5;2;0;6
"03";2020-04-11;8;1;2;2
"03";2020-04-12;4;0;1;6
"03";2020-04-13;3;0;0;3
"03";2020-04-14;6;2;3;0
"03";2020-04-15;2;0;1;4
"03";2020-04-16;4;0;2;1
"03";2020-04-17;2;0;0;1
"03";2020-04-18;2;0;3;3
"03";2020-04-19;0;1;0;0
"03";2020-04-20;5;0;0;0
"03";2020-04-21;5;0;1;9
"03";2020-04-22;5;1;1;3
"03";2020-04-23;3;0;0;4
"03";2020-04-24;2;0;1;3
"03";2020-04-25;5;0;0;3
"03";2020-04-26;3;0;0;1
"03";2020-04-27;0;0;0;1
"03";2020-04-28;1;0;1;4
"03";2020-04-29;0;2;1;4
"03";2020-04-30;2;0;0;3
"03";2020-05-01;2;0;1;1
"03";2020-05-02;2;0;0;1
"03";2020-05-03;0;0;0;0
"03";2020-05-04;1;0;0;0
"03";2020-05-05;2;0;2;6
"03";2020-05-06;2;1;0;2
"03";2020-05-07;2;0;0;2
"03";2020-05-08;3;0;1;2
"03";2020-05-09;0;1;0;0
"03";2020-05-10;1;0;0;0
"03";2020-05-11;0;1;0;0
"03";2020-05-12;2;0;1;10
"03";2020-05-13;0;0;1;2
"03";2020-05-14;1;0;0;1
"03";2020-05-15;0;0;0;1
"03";2020-05-16;0;0;0;2
"03";2020-05-17;0;0;0;0
"03";2020-05-18;0;0;0;0
"03";2020-05-19;5;0;2;4
"03";2020-05-20;4;0;3;1
"03";2020-05-21;0;0;0;0
"03";2020-05-22;0;0;0;1
"03";2020-05-23;5;0;0;3
"03";2020-05-24;3;0;0;2
"03";2020-05-25;3;0;0;1
"03";2020-05-26;1;0;0;1
"03";2020-05-27;3;0;0;7
"03";2020-05-28;0;0;1;0
"03";2020-05-29;0;0;0;2
"03";2020-05-30;0;0;0;2
"03";2020-05-31;2;0;0;3
"03";2020-06-01;1;0;0;0
"03";2020-06-02;4;0;1;1
"03";2020-06-03;0;0;0;0
"03";2020-06-04;0;0;0;0
"03";2020-06-05;4;0;0;2
"03";2020-06-06;0;0;0;0
"03";2020-06-07;0;0;0;0
"03";2020-06-08;4;1;0;1
"03";2020-06-09;0;0;0;2
"03";2020-06-10;1;0;0;3
"03";2020-06-11;3;0;0;3
"03";2020-06-12;2;0;0;1
"03";2020-06-13;0;0;0;0
"03";2020-06-14;0;0;0;0
"03";2020-06-15;0;0;0;0
"03";2020-06-16;1;0;0;0
"03";2020-06-17;1;1;0;0
"03";2020-06-18;0;0;0;0
"03";2020-06-19;0;0;0;4
"03";2020-06-20;0;0;0;0
"03";2020-06-21;0;0;0;0
"03";2020-06-22;1;0;1;0
"03";2020-06-23;0;0;0;0
"03";2020-06-24;0;0;0;0
"03";2020-06-25;0;0;0;0
"03";2020-06-26;1;0;0;3
"03";2020-06-27;0;0;0;0
"03";2020-06-28;0;0;1;0
"03";2020-06-29;0;0;0;0
"03";2020-06-30;0;0;0;0
"03";2020-07-01;0;0;0;0
"03";2020-07-02;0;0;0;0
"03";2020-07-03;1;0;0;2
"03";2020-07-04;0;0;0;0
"03";2020-07-05;0;0;0;0
"03";2020-07-06;0;0;0;0
"03";2020-07-07;0;0;0;0
"03";2020-07-08;0;0;0;0
"03";2020-07-09;0;0;0;0
"03";2020-07-10;1;0;0;0
"03";2020-07-11;0;0;0;0
"03";2020-07-12;0;0;0;0
"03";2020-07-13;0;0;0;0
"03";2020-07-14;0;0;0;0
"03";2020-07-15;0;0;0;0
"03";2020-07-16;0;0;0;0
"03";2020-07-17;0;0;0;0
"03";2020-07-18;0;0;0;1
"03";2020-07-19;0;0;0;0
"03";2020-07-20;0;0;0;0
"03";2020-07-21;0;0;0;0
"03";2020-07-22;0;0;0;0
"03";2020-07-23;1;0;0;3
"03";2020-07-24;0;0;0;0
"03";2020-07-25;1;0;0;1
"03";2020-07-26;0;0;0;0
"03";2020-07-27;0;0;0;0
"03";2020-07-28;0;0;0;0
"03";2020-07-29;0;0;0;0
"03";2020-07-30;0;0;0;0
"03";2020-07-31;0;0;0;0
"03";2020-08-01;0;0;0;0
"03";2020-08-02;0;0;0;0
"03";2020-08-03;0;0;0;0
"03";2020-08-04;0;0;0;0
"03";2020-08-05;0;0;0;0
"03";2020-08-06;0;0;0;0
"03";2020-08-07;0;0;0;0
"03";2020-08-08;0;0;0;0
"03";2020-08-09;0;0;0;0
"03";2020-08-10;1;0;0;2
"03";2020-08-11;2;0;0;2
"03";2020-08-12;0;0;0;0
"03";2020-08-13;0;0;0;0
"03";2020-08-14;0;0;0;0
"03";2020-08-15;0;0;0;0
"03";2020-08-16;0;0;0;0
"03";2020-08-17;0;0;0;0
"03";2020-08-18;0;0;0;0
"03";2020-08-19;0;0;0;0
"03";2020-08-20;2;0;0;0
"03";2020-08-21;0;0;0;0
"03";2020-08-22;0;0;0;0
"03";2020-08-23;0;0;0;0
"03";2020-08-24;0;0;0;0
"03";2020-08-25;1;0;0;0
"03";2020-08-26;2;0;0;0
"03";2020-08-27;0;0;0;0
"03";2020-08-28;1;0;0;3
"03";2020-08-29;0;0;0;0
"03";2020-08-30;0;0;0;0
"03";2020-08-31;0;0;0;0
"03";2020-09-01;0;0;0;0
"03";2020-09-02;1;0;0;1
"03";2020-09-03;0;0;0;0
"03";2020-09-04;2;0;0;3
"03";2020-09-05;0;0;0;0
"03";2020-09-06;0;0;0;0
"03";2020-09-07;0;0;0;0
"03";2020-09-08;0;0;0;1
"03";2020-09-09;3;0;0;0
"03";2020-09-10;2;1;0;0
"03";2020-09-11;2;0;0;0
"03";2020-09-12;0;0;0;0
"03";2020-09-13;2;1;0;1
"03";2020-09-14;1;0;0;0
"03";2020-09-15;1;0;0;1
"03";2020-09-16;1;0;0;2
"03";2020-09-17;2;0;0;1
"03";2020-09-18;2;0;1;0
"03";2020-09-19;1;1;0;1
"03";2020-09-20;0;0;0;1
"03";2020-09-21;10;0;0;1
"03";2020-09-22;2;0;1;3
"03";2020-09-23;2;0;0;2
"03";2020-09-24;2;1;0;0
"03";2020-09-25;1;0;0;0
"03";2020-09-26;3;0;0;3
"03";2020-09-27;2;0;0;0
"03";2020-09-28;0;0;0;1
"03";2020-09-29;3;1;1;2
"03";2020-09-30;3;1;1;1
"03";2020-10-01;3;0;0;1
"03";2020-10-02;1;1;0;6
"03";2020-10-03;0;0;1;3
"03";2020-10-04;2;0;0;3
"03";2020-10-05;5;0;0;1
"03";2020-10-06;1;0;0;3
"03";2020-10-07;4;0;0;0
"03";2020-10-08;3;0;0;4
"03";2020-10-09;2;0;0;3
"03";2020-10-10;6;1;1;3
"03";2020-10-11;7;0;0;0
"03";2020-10-12;3;0;1;0
"03";2020-10-13;12;2;0;4
"03";2020-10-14;8;1;0;0
"03";2020-10-15;15;2;0;2
"03";2020-10-16;12;3;1;1
"03";2020-10-17;9;0;2;2
"03";2020-10-18;7;0;2;0
"03";2020-10-19;9;0;1;2
"03";2020-10-20;18;0;2;7
"03";2020-10-21;6;0;1;2
"03";2020-10-22;9;0;0;9
"03";2020-10-23;21;0;2;2
"03";2020-10-24;26;0;0;6
"03";2020-10-25;8;1;0;4
"03";2020-10-26;11;2;3;0
"03";2020-10-27;21;4;4;8
"03";2020-10-28;13;2;1;17
"03";2020-10-29;31;4;0;15
"03";2020-10-30;26;3;3;12
"03";2020-10-31;19;1;0;10
"03";2020-11-01;22;0;2;3
"03";2020-11-02;24;1;8;10
"03";2020-11-03;31;8;4;9
"03";2020-11-04;30;3;7;16
"03";2020-11-05;24;2;4;12
"03";2020-11-06;25;1;8;40
"03";2020-11-07;22;4;4;14
"03";2020-11-08;10;3;2;11
"03";2020-11-09;28;6;3;1
"03";2020-11-10;18;0;8;16
"03";2020-11-11;28;1;4;32
"03";2020-11-12;24;2;2;20
"03";2020-11-13;22;3;7;14
"03";2020-11-14;16;5;7;15
"03";2020-11-15;17;1;3;4
"03";2020-11-16;31;4;5;3
"03";2020-11-17;17;1;3;25
"03";2020-11-18;26;1;10;29
"03";2020-11-19;16;3;2;14
"03";2020-11-20;20;1;8;7
"03";2020-11-21;13;1;1;24
"03";2020-11-22;8;0;4;9
"03";2020-11-23;13;3;6;7
"03";2020-11-24;23;0;10;17
"03";2020-11-25;15;2;5;18
"03";2020-11-26;24;2;6;16
"03";2020-11-27;13;1;8;14
"03";2020-11-28;22;1;1;14
"03";2020-11-29;10;1;3;0
"03";2020-11-30;4;1;5;9
"03";2020-12-01;38;1;8;13
"03";2020-12-02;10;1;2;8
"03";2020-12-03;11;2;5;17
"03";2020-12-04;22;1;4;10
"03";2020-12-05;9;1;1;7
"03";2020-12-06;12;0;1;2
"03";2020-12-07;6;2;2;4
"03";2020-12-08;16;0;4;20
"03";2020-12-09;16;0;2;5
"03";2020-12-10;30;4;2;3
"03";2020-12-11;18;1;3;14
"03";2020-12-12;9;1;1;7
"03";2020-12-13;1;0;1;0
"03";2020-12-14;4;1;5;5
"03";2020-12-15;28;0;7;9
"03";2020-12-16;17;1;3;7
"03";2020-12-17;26;0;5;19
"03";2020-12-18;8;0;2;4
"03";2020-12-19;12;1;3;9
"03";2020-12-20;9;0;4;10
"03";2020-12-21;16;1;4;5
"03";2020-12-22;11;1;2;10
"03";2020-12-23;12;2;3;16
"03";2020-12-24;14;0;7;9
"03";2020-12-25;8;0;2;10
"03";2020-12-26;6;0;3;4
"03";2020-12-27;10;1;4;2
"03";2020-12-28;5;0;4;6
"03";2020-12-29;14;1;4;4
"03";2020-12-30;16;0;2;15
"03";2020-12-31;16;0;2;27
"03";2021-01-01;13;1;3;11
"03";2021-01-02;4;0;0;0
"03";2021-01-03;20;2;6;10
"03";2021-01-04;11;2;3;2
"03";2021-01-05;16;2;5;9
"03";2021-01-06;10;1;6;40
"03";2021-01-07;6;2;7;18
"03";2021-01-08;17;2;2;16
"03";2021-01-09;11;3;4;9
"03";2021-01-10;10;1;4;5
"03";2021-01-11;15;2;0;5
"03";2021-01-12;19;2;5;9
"03";2021-01-13;7;1;2;7
"03";2021-01-14;20;0;2;17
"03";2021-01-15;27;2;3;18
"03";2021-01-16;10;3;2;4
"03";2021-01-17;9;1;2;3
"03";2021-01-18;14;5;3;8
"03";2021-01-19;16;2;5;11
"03";2021-01-20;16;2;4;7
"03";2021-01-21;13;2;3;18
"03";2021-01-22;9;1;2;3
"03";2021-01-23;15;3;1;9
"03";2021-01-24;20;0;3;6
"03";2021-01-25;6;0;3;2
"03";2021-01-26;5;1;1;14
"03";2021-01-27;24;2;6;11
"03";2021-01-28;16;2;2;14
"03";2021-01-29;12;2;3;19
"03";2021-01-30;12;0;3;7
"03";2021-01-31;7;2;4;5
"03";2021-02-01;11;2;3;6
"03";2021-02-02;14;1;1;5
"03";2021-02-03;13;0;9;9
"03";2021-02-04;12;2;2;11
"03";2021-02-05;13;5;2;4
"03";2021-02-06;14;0;2;20
"03";2021-02-07;5;0;5;2
"03";2021-02-08;5;0;3;3
"03";2021-02-09;18;1;3;6
"03";2021-02-10;5;0;3;7
"03";2021-02-11;5;0;2;5
"03";2021-02-12;7;0;2;13
"03";2021-02-13;3;0;7;24
"03";2021-02-14;6;0;0;7
"03";2021-02-15;7;2;0;6
"03";2021-02-16;9;1;1;13
"03";2021-02-17;14;3;2;4
"03";2021-02-18;12;1;2;19
"03";2021-02-19;15;2;4;13
"03";2021-02-20;0;0;0;29
"03";2021-02-21;5;0;2;1
"03";2021-02-22;13;0;5;5
"03";2021-02-23;6;0;5;12
"03";2021-02-24;12;3;7;15
"03";2021-02-25;5;2;1;9
"03";2021-02-26;3;1;1;7
"03";2021-02-27;3;0;0;4
"03";2021-02-28;0;0;0;0
"03";2021-03-01;7;1;3;7
"03";2021-03-02;4;1;1;4
"03";2021-03-03;5;0;0;7
"03";2021-03-04;1;0;3;19
"03";2021-03-05;1;0;2;11
"03";2021-03-06;0;0;0;27
"03";2021-03-07;0;0;0;1
"03";2021-03-08;3;0;1;0
"03";2021-03-09;15;1;0;7
"03";2021-03-10;10;0;1;7
"03";2021-03-11;3;1;0;3
"03";2021-03-12;6;2;2;6
"03";2021-03-13;4;1;0;7
"03";2021-03-14;3;0;3;1
"03";2021-03-15;5;0;0;5
"03";2021-03-16;9;0;2;1
"03";2021-03-17;5;1;0;5
"03";2021-03-18;9;2;1;8
"03";2021-03-19;11;1;2;11
"03";2021-03-20;5;2;2;11
"03";2021-03-21;1;0;0;4
"03";2021-03-22;10;3;0;1
"03";2021-03-23;7;1;0;8
"03";2021-03-24;5;1;1;11
"03";2021-03-25;4;0;1;6
"03";2021-03-26;2;0;1;5
"03";2021-03-27;3;1;1;1
"03";2021-03-28;0;0;0;0
"03";2021-03-29;3;1;0;4
"03";2021-03-30;9;1;1;12
"03";2021-03-31;4;0;0;3
"03";2021-04-01;10;1;0;2
"03";2021-04-02;5;0;1;2
"03";2021-04-03;6;0;0;3
"03";2021-04-04;19;4;0;7
"03";2021-04-05;4;5;2;4
"03";2021-04-06;5;2;1;0
"03";2021-04-07;10;1;0;8
"03";2021-04-08;8;0;1;8
"03";2021-04-09;12;2;4;12
"03";2021-04-10;11;1;0;7
"03";2021-04-11;2;0;1;2
"03";2021-04-12;12;1;2;3
"03";2021-04-13;5;1;1;6
"03";2021-04-14;6;1;1;7
"03";2021-04-15;13;1;2;8
"03";2021-04-16;11;2;2;4
"03";2021-04-17;12;2;2;9
"03";2021-04-18;3;0;0;3
"03";2021-04-19;8;1;1;3
"03";2021-04-20;13;2;3;9
"03";2021-04-21;7;2;1;7
"03";2021-04-22;8;0;1;4
"03";2021-04-23;16;1;1;6
"03";2021-04-24;10;1;0;5
"03";2021-04-25;3;3;2;1
"03";2021-04-26;8;1;1;1
"03";2021-04-27;16;2;3;19
"03";2021-04-28;7;0;1;5
"03";2021-04-29;8;2;1;14
"03";2021-04-30;7;0;1;10
"03";2021-05-01;11;2;4;15
"03";2021-05-02;2;1;1;3
"03";2021-05-03;6;1;1;3
"03";2021-05-04;7;0;3;7
"03";2021-05-05;8;1;3;2
"03";2021-05-06;7;0;0;9
"03";2021-05-07;3;0;3;7
"03";2021-05-08;3;2;1;1
"03";2021-05-09;5;1;1;2
"03";2021-05-10;9;0;2;6
"03";2021-05-11;0;0;0;5
"03";2021-05-12;10;1;3;14
"03";2021-05-13;4;1;0;10
"03";2021-05-14;2;0;2;3
"03";2021-05-15;4;0;0;3
"03";2021-05-16;0;1;3;7
"03";2021-05-17;7;1;1;0
"03";2021-05-18;3;0;0;10
"03";2021-05-19;8;2;0;5
"03";2021-05-20;3;2;1;6
"03";2021-05-21;3;0;0;2
"03";2021-05-22;3;0;1;7
"03";2021-05-23;2;0;2;2
"03";2021-05-24;1;1;0;1
"03";2021-05-25;0;1;0;0
"03";2021-05-26;3;0;1;3
"03";2021-05-27;2;0;1;2
"03";2021-05-28;2;1;0;4
"03";2021-05-29;5;0;0;5
"03";2021-05-30;2;0;0;0
"03";2021-05-31;2;0;2;0
"03";2021-06-01;5;0;0;4
"03";2021-06-02;4;0;0;7
"03";2021-06-03;5;0;1;3
"03";2021-06-04;0;1;0;2
"03";2021-06-05;2;0;0;0
"03";2021-06-06;1;1;0;3
"03";2021-06-07;2;1;0;4
"03";2021-06-08;0;0;0;4
"03";2021-06-09;1;0;0;5
"03";2021-06-10;0;1;0;3
"03";2021-06-11;2;0;0;2
"03";2021-06-12;1;0;1;4
"03";2021-06-13;1;0;0;0
"03";2021-06-14;1;0;0;3
"03";2021-06-15;2;0;0;0
"03";2021-06-16;1;0;1;3
"03";2021-06-17;1;0;1;4
"03";2021-06-18;1;0;0;3
"03";2021-06-19;1;0;0;1
"03";2021-06-20;0;0;0;0
"03";2021-06-21;1;1;0;1
"03";2021-06-22;0;0;0;0
"03";2021-06-23;0;0;0;3
"03";2021-06-24;1;0;2;0
"03";2021-06-25;1;0;0;1
"03";2021-06-26;1;0;0;2
"03";2021-06-27;0;0;0;0
"03";2021-06-28;1;0;0;1
"03";2021-06-29;0;0;0;0
"04";2020-03-19;1;0;0;1
"04";2020-03-20;0;0;0;0
"04";2020-03-21;1;0;0;0
"04";2020-03-22;0;0;0;0
"04";2020-03-23;0;0;0;0
"04";2020-03-24;0;0;0;0
"04";2020-03-25;17;0;0;13
"04";2020-03-26;1;0;0;0
"04";2020-03-27;4;0;0;2
"04";2020-03-28;4;0;0;3
"04";2020-03-29;0;0;0;0
"04";2020-03-30;15;3;1;8
"04";2020-03-31;5;0;1;3
"04";2020-04-01;4;1;0;2
"04";2020-04-02;15;0;1;13
"04";2020-04-03;5;1;0;1
"04";2020-04-04;0;0;0;0
"04";2020-04-05;2;2;0;0
"04";2020-04-06;11;0;1;5
"04";2020-04-07;1;0;0;7
"04";2020-04-08;3;0;0;2
"04";2020-04-09;1;0;0;0
"04";2020-04-10;6;1;0;3
"04";2020-04-11;3;1;0;4
"04";2020-04-12;0;0;1;0
"04";2020-04-13;0;0;0;0
"04";2020-04-14;8;0;0;8
"04";2020-04-15;4;0;0;1
"04";2020-04-16;0;0;1;2
"04";2020-04-17;1;0;0;1
"04";2020-04-18;1;0;0;1
"04";2020-04-19;6;0;0;2
"04";2020-04-20;10;0;0;2
"04";2020-04-21;1;0;1;4
"04";2020-04-22;4;0;0;8
"04";2020-04-23;4;1;0;4
"04";2020-04-24;3;0;0;2
"04";2020-04-25;1;0;0;2
"04";2020-04-26;0;0;0;0
"04";2020-04-27;1;0;0;3
"04";2020-04-28;2;0;0;2
"04";2020-04-29;1;1;0;1
"04";2020-04-30;2;0;0;1
"04";2020-05-01;0;0;1;0
"04";2020-05-02;0;0;0;0
"04";2020-05-03;0;0;0;0
"04";2020-05-04;0;0;0;1
"04";2020-05-05;1;0;0;1
"04";2020-05-06;1;0;0;2
"04";2020-05-07;0;0;1;1
"04";2020-05-08;0;0;0;2
"04";2020-05-09;0;0;0;0
"04";2020-05-10;0;0;0;0
"04";2020-05-11;1;0;0;1
"04";2020-05-12;0;1;0;0
"04";2020-05-13;0;0;0;0
"04";2020-05-14;0;0;0;1
"04";2020-05-15;0;0;0;0
"04";2020-05-16;3;0;0;0
"04";2020-05-17;0;0;1;0
"04";2020-05-18;1;0;0;1
"04";2020-05-19;1;0;1;0
"04";2020-05-20;0;0;0;0
"04";2020-05-21;0;0;0;0
"04";2020-05-22;0;0;0;0
"04";2020-05-23;0;0;0;0
"04";2020-05-24;0;0;0;0
"04";2020-05-25;0;0;0;1
"04";2020-05-26;0;0;0;0
"04";2020-05-27;0;0;1;0
"04";2020-05-28;0;0;0;0
"04";2020-05-29;0;0;0;0
"04";2020-05-30;0;0;0;0
"04";2020-05-31;0;0;0;0
"04";2020-06-01;0;0;0;1
"04";2020-06-02;0;0;0;0
"04";2020-06-03;1;0;0;1
"04";2020-06-04;0;0;0;0
"04";2020-06-05;0;0;0;0
"04";2020-06-06;0;0;0;0
"04";2020-06-07;0;0;0;0
"04";2020-06-08;0;0;0;1
"04";2020-06-09;0;0;0;0
"04";2020-06-10;0;0;0;0
"04";2020-06-11;0;0;0;4
"04";2020-06-12;0;0;1;3
"04";2020-06-13;0;0;0;0
"04";2020-06-14;0;0;0;0
"04";2020-06-15;0;0;0;0
"04";2020-06-16;0;0;0;0
"04";2020-06-17;0;0;0;1
"04";2020-06-18;0;0;0;0
"04";2020-06-19;0;0;0;0
"04";2020-06-20;0;0;0;0
"04";2020-06-21;0;0;0;0
"04";2020-06-22;0;0;0;0
"04";2020-06-23;0;0;0;0
"04";2020-06-24;1;0;0;1
"04";2020-06-25;0;0;0;1
"04";2020-06-26;0;0;0;0
"04";2020-06-27;0;0;0;0
"04";2020-06-28;0;0;0;0
"04";2020-06-29;0;0;0;0
"04";2020-06-30;0;0;0;0
"04";2020-07-01;1;0;0;0
"04";2020-07-02;0;0;0;0
"04";2020-07-03;0;0;0;0
"04";2020-07-04;0;0;0;0
"04";2020-07-05;0;0;0;0
"04";2020-07-06;0;0;0;1
"04";2020-07-07;0;0;0;0
"04";2020-07-08;0;0;0;0
"04";2020-07-09;0;0;0;0
"04";2020-07-10;0;0;0;0
"04";2020-07-11;0;0;0;0
"04";2020-07-12;0;0;0;0
"04";2020-07-13;0;0;0;0
"04";2020-07-14;0;0;0;0
"04";2020-07-15;0;0;0;1
"04";2020-07-16;0;0;0;0
"04";2020-07-17;0;0;0;0
"04";2020-07-18;0;0;0;0
"04";2020-07-19;0;0;0;0
"04";2020-07-20;0;0;0;0
"04";2020-07-21;0;0;0;0
"04";2020-07-22;0;0;0;0
"04";2020-07-23;0;0;0;0
"04";2020-07-24;0;0;0;0
"04";2020-07-25;0;0;0;0
"04";2020-07-26;0;0;0;0
"04";2020-07-27;0;0;0;0
"04";2020-07-28;0;0;0;0
"04";2020-07-29;0;0;0;0
"04";2020-07-30;0;0;0;0
"04";2020-07-31;0;0;0;0
"04";2020-08-01;0;0;0;0
"04";2020-08-02;0;0;0;0
"04";2020-08-03;0;0;0;0
"04";2020-08-04;0;0;0;0
"04";2020-08-05;0;0;0;0
"04";2020-08-06;1;0;0;1
"04";2020-08-07;0;0;0;0
"04";2020-08-08;0;0;0;0
"04";2020-08-09;0;0;0;0
"04";2020-08-10;1;0;0;1
"04";2020-08-11;0;0;0;0
